,text,label
893,I've been watching the @officialEIHL for years... And I've literally only just noticed that the @steelershockey logo is a knight... Not a metal ice skate on top of an iron girder 😂😂😂#EIHL #HockeyTwitter #Hockey,"['eihl', 'hockeytwitter', 'hockey']"
894,Not the result. But indian women hockey is on the rise.  The juniors did a briliant job. Better days are coming.  #jwhc #hockey #hockeyindia,"['jwhc', 'hockey', 'hockeyindia']"
895,City champs!! Great season girls. #CHAMPS #hockey #Playoffs  https://t.co/i3enVAMn3z,"['champs', 'hockey', 'playoffs']"
897,"Nailers Don't Lose Ground, Despite 4-3 DefeatThe Wheeling Nailers didn't lose any ground in theplayoff race on Saturday night, but #hockey #nailers #Wesbanco #wheeling   https://t.co/ksbmUNEnfZ  https://t.co/VcQqcrnilv","['hockey', 'nailers', 'wesbanco', 'wheeling']"
898,".@moradio_  &amp; @ifyouseekjesse- Hockey and #dancing? Yes please! 💃🏼 We had a blast at the @KingstonFronts #hockey game on Friday night! 🥳🏒  Especially since we got to surprise legendary @OHLHockey announcer, @jimgilly19, on calling his 2900th game! 😮👏💯  #YGK #Kingston #LOL  https://t.co/2qq3RM4Epw","['dancing', 'hockey', 'ygk', 'kingston', 'lol']"
899,⚡️POWER SURGE⚡️  #OwenPower #Power #Sabres #LetsGoBuffalo #BuffaloSabres #Buffalo #BuffaloNY #OneBuffalo #NHL #Hockey #SportsGraphics  https://t.co/BG5R6h8u3d,"['owenpower', 'power', 'sabres', 'letsgobuffalo', 'buffalosabres', 'buffalo', 'buffalony', 'onebuffalo', 'nhl', 'hockey', 'sportsgraphics']"
900,All @BelfastGiants aren't we?  👀😝 #EIHL #HockeyTwitter #Hockey,"['eihl', 'hockeytwitter', 'hockey']"
901,Jett’s first #Bruins game!!! With many more to come! #NHLBruins #NHL #FirstGame #BruinsKidsClub #GirlsLoveHockey #NHL22 #hockey #LittleBruins @NHLBruins  https://t.co/bVSM0lUYMs,"['bruins', 'nhlbruins', 'nhl', 'firstgame', 'bruinskidsclub', 'girlslovehockey', 'nhl22', 'hockey', 'littlebruins']"
902,"Mumtaz Khan: The Star of International #Hockey Championship :: Mumtaz, who belongs from #Lucknow, the City of Nawabs, comes from a very simple family. Her father Hafeez Khan runs a vegetable shop. Wherever his wife Qaisar helps him.   https://t.co/2AuM9DQzqO","['hockey', 'lucknow']"
903,We're #JaromírJágr days from puck drop! #LFG #3ICE #Hockey  https://t.co/9ZaMmAgFjp,"['jaromírjágr', 'lfg', '3ice', 'hockey']"
904,"Shop #Blackhawks Phone Cases, Frames, Puzzles, Prints, Towels and more @ &gt;&gt;  https://t.co/S8MfcKRW99  &lt;&lt; #NHL #NHL22 #NHLTwitter #Hockey #Chicago #ChicagoBlackhawks","['blackhawks', 'nhl', 'nhl22', 'nhltwitter', 'hockey', 'chicago', 'chicagoblackhawks']"
905,"Shop #TexasHockey Frames, phones cases, puzzles, pillows @ &gt;&gt;  https://t.co/42RHDIf8LN &lt;&lt; #Dallas #Stars #DallasStars #GoStars #NHL #Hockey #NHL22","['texashockey', 'dallas', 'stars', 'dallasstars', 'gostars', 'nhl', 'hockey', 'nhl22']"
906,Unisex red watch cap brimmed beanie hat  https://t.co/yvsvsF5OhM via @Etsy #hockey #hiking #redwatchcap #redbrimmedbeaniehat #marinerscap #football #chemocap #musician #ski #snowboard #redchunkyknitcap #teacher #author #rescueteam #mechanic #photographer,"['hockey', 'hiking', 'redwatchcap', 'redbrimmedbeaniehat', 'marinerscap', 'football', 'chemocap', 'musician', 'ski', 'snowboard', 'redchunkyknitcap', 'teacher', 'author', 'rescueteam', 'mechanic', 'photographer']"
907,Inductee number 1️⃣1️⃣  🥅 Matt Murray 🥅  This is Murray’s first kit to be inducted into the Hall! 🇨🇦  #LetsGoPens #GoSensGo #NHL #HockeyTwitter #hockey #goalie #TeamCanada  https://t.co/PGq9jSUpAN,"['letsgopens', 'gosensgo', 'nhl', 'hockeytwitter', 'hockey', 'goalie', 'teamcanada']"
909,"#WalesLadiesHockeyMasters 55s had a gr8 #hockey training game with a skilful fast @GwentHockeyClub team. Thanks @NickFackrell , Lily, team management+ umpires for a gr8 session! #WelshMastershockey #Mastershockey","['walesladieshockeymasters', 'hockey', 'welshmastershockey', 'mastershockey']"
911,@SPactionimages @ianhf Put the football goals on those 3g pitches . #hockey #morehockeypitches #hockeyphotosaregreat,"['hockey', 'morehockeypitches', 'hockeyphotosaregreat']"
913,#Mizoram's  #Lalrindiki scores 4 goals for team #India in the #WomensHockeyJuniorWorldCup  Pride of #Mizoram.  #Hockey @imranirampal  https://t.co/bWiNDOD33v,"['mizoram', 'lalrindiki', 'india', 'womenshockeyjuniorworldcup', 'mizoram', 'hockey']"
915,Come see Bobby Hull at the Home of Piton Media!  @bobbyhull9 #hockey #blackhawks  https://t.co/1CwgfLYWzy,"['hockey', 'blackhawks']"
920,MileHighRomp hoodies on full display 📺 #hockey #colorado  https://t.co/ww75FtZIyT,"['hockey', 'colorado']"
921,"#Hockey #FIHProLeague   India head coach Janneke Schopman happy with the team's progress after home leg of the FIH Pro League. India tops the table with 22 points after eight matches, leading the Netherlands by 3.   https://t.co/tM9tKiza6U","['hockey', 'fihproleague']"
922,Women's lacy cable knit wool beanie hat in pink brown cream green stripes  https://t.co/OSQtbzdweX via @Etsy #womenshat #lacyknitcableknitbeaniehat #woolsoyblendhat #pinkcreamgreenstripedlacyknithat #hiking #hockey #football #chemocap #Springhat #musician #dogwalker #gardener #art,"['womenshat', 'lacyknitcableknitbeaniehat', 'woolsoyblendhat', 'pinkcreamgreenstripedlacyknithat', 'hiking', 'hockey', 'football', 'chemocap', 'springhat', 'musician', 'dogwalker', 'gardener', 'art']"
924,Part 2 Last tournament game of the season.#BigG #hockey  https://t.co/USRwqHUHUq,"['bigg', 'hockey']"
925,"😀Thank you for your kinds words.👍🏻   https://t.co/qHH6eYEPem  📚""Promoting Independent School Education since 1995!""📚  #hockey #education #fun  https://t.co/3DssPr96YD","['hockey', 'education', 'fun']"
927,"Looking to grow your club? Here are 9 useful ways you can promote it, both online and offline.   https://t.co/t3oAFsA43Y  #sportsclub #committee #football #hockey #squash #rugby #futsal #basketball #choir #orchestra #amdram  https://t.co/c1vO3SP3bD","['sportsclub', 'committee', 'football', 'hockey', 'squash', 'rugby', 'futsal', 'basketball', 'choir', 'orchestra', 'amdram']"
928,We’re very proud of Ella Burnley! 🤩 Good luck @EnglandHockey!     Link to watch on watch hockey app @ellaburnley22 @UoEStudentSport #fihjuniorworldcup #hockey #performancesport,"['fihjuniorworldcup', 'hockey', 'performancesport']"
930,the comeback ability from these guys this season is insane    https://t.co/4lKttcelFD   #Hockey #IceHockey #NationalHockeyLeague #NHL  https://t.co/BrVHSGsQDa,"['hockey', 'icehockey', 'nationalhockeyleague', 'nhl']"
931,MIHA Fort Wayne Weekend  https://t.co/D5CFWGyvbC via @YouTube #Trending #viral #hockey #videos #Livestream #FYP,"['trending', 'viral', 'hockey', 'videos', 'livestream', 'fyp']"
933,… random #hockey name of the day …  Real Lemieux  #HockeyTwitter  https://t.co/K6CqF6h9Uo,"['hockey', 'hockeytwitter']"
934,#coloradoeagles #letsgoeagles #eaglescountry #hockey intense game!! #martinkaut I make a #sexy #hockeyplayer oh wait.. that’s just my avatar. Two clips.  https://t.co/2b1AlXm4tX,"['coloradoeagles', 'letsgoeagles', 'eaglescountry', 'hockey', 'martinkaut', 'sexy', 'hockeyplayer']"
935,FIH Junior Women's WC: Netherlands beat India 3-0 in semi-finals; Salima Tete-led side to next play for bronze #fihworldcup #hockey #TeamIndia #Netherlands    https://t.co/EBn7TvJZPc,"['fihworldcup', 'hockey', 'teamindia', 'netherlands']"
936,Senators suffer tough loss to playoff-bound Rangers  https://t.co/MYBn400nuK #Hockey,['hockey']
937,Last tournament game of the season.#BigG #hockey  https://t.co/sNuaEi3jwM,"['bigg', 'hockey']"
940,The university of Illinois will be back at this years showcase. Being just a short drive from the city of Chicago the Illini look to continue their strong tradition of Illinois players. #hockey #collegeshowcase #joinourgamejog  https://t.co/gjlcA9ZkZU,"['hockey', 'collegeshowcase', 'joinourgamejog']"
941,🏆 JWC 2021   #Argentina Junior Women’s Hockey team defeat #USA in the Classification round of the Junior Women’s World Cup.   Read full report here➡️  #JWC2021 | #RisingStars  #Hockey | #WomensHockey  @ArgFieldHockey | @hockeyargplus    https://t.co/ZMkDH6Vis8,"['argentina', 'usa', 'jwc2021', 'risingstars', 'hockey', 'womenshockey']"
943,Indian women's hockey team lost 0-3 to the Netherlands in the semifinals of the FIH Junior World Cup  #Hockey  https://t.co/qQQV8oA3kA,['hockey']
944,"India, whose best finish in the tournament came in the 2013 edition where they finished as bronze medallists, were eying a maiden berth in the summit clash of the event #hockeyindia #Jrhockeyworldcup #Hockey    https://t.co/hHSk4fVvFh","['hockeyindia', 'jrhockeyworldcup', 'hockey']"
945,Charcoal gray reversible beanie hat  https://t.co/pxs8CUTSjb via @Etsy #grayskully #charcoalgraybeaniehat #grayreversiblebeanie #graychunkyknithat #ski #snowboard #hockey #hiking #biker #football #chemocap #musician #skateboard #sailing #mechanic #teacher #author #artist #veganhat,"['grayskully', 'charcoalgraybeaniehat', 'grayreversiblebeanie', 'graychunkyknithat', 'ski', 'snowboard', 'hockey', 'hiking', 'biker', 'football', 'chemocap', 'musician', 'skateboard', 'sailing', 'mechanic', 'teacher', 'author', 'artist', 'veganhat']"
948,"I don't know what non-scientific folks started the line of thinking, that #hockey skaters should pump their arms like runners, but even uneducated eyes ought to be able to distinguish between the two strides...  https://t.co/t1kgVccDxJ",['hockey']
949,The @DU_Hockey team takes home its 9th title after a big win in the #Frozenfour and we give you a great rundown. #hockey #DU   https://t.co/sjOSkWAfEB,"['frozenfour', 'hockey', 'du']"
951,Mark Michaud - New Haven Senators 1992-93 #AHL #hockey #hockeytwitter  https://t.co/Cnr1wa1h22,"['ahl', 'hockey', 'hockeytwitter']"
954,"JokeritU18 place second to K-Espoo. Congratulation to K-Espoo for winning the Championship. #hockey, #development, #jokeritjuniorit, #victorkraatzarena, #coacheslife  https://t.co/pZy3URrlHB","['hockey', 'development', 'jokeritjuniorit', 'victorkraatzarena', 'coacheslife']"
955,"💔💔💔  Not our day at all, losing 0-3 against Netherland in semifinals of jr. Hockey world cup 2022.  #JRhockeyworldcup #Hockey #hockeyworldcup #hockeyindia #indiahockey #indiakagame #salimatate #ranirampal #savitapunia #indiansports #sportsindia #sportsapna  https://t.co/GctTbxqAKd","['jrhockeyworldcup', 'hockey', 'hockeyworldcup', 'hockeyindia', 'indiahockey', 'indiakagame', 'salimatate', 'ranirampal', 'savitapunia', 'indiansports', 'sportsindia', 'sportsapna']"
957,🔲 FIH Women's Junior WC 2022: India Women's Junior #Hockey team lose 0-3 to #Netherlands in the semi-final.,"['hockey', 'netherlands']"
959,Mark your Calendars ✏️ U18AA OHF Championships are just 12 days away! #hockey #minorhockey #hometownhockey #ohf #ontariohockey #ontariohockeyfederation #champion #champions #championships @MarkhamWaxers @HometownHockey @NOHAHockey @ALLIANCE_Hockey @GTHLHockey @cityofmarkham  https://t.co/r6sIwcF8A7,"['hockey', 'minorhockey', 'hometownhockey', 'ohf', 'ontariohockey', 'ontariohockeyfederation', 'champion', 'champions', 'championships']"
960,"#JWC2021 #Hockey  The Netherlands have scored 46 goals in this tournament and are yet to concede. In the semi-final against India, they turned in another flawless performance.   Report:   https://t.co/gYlPGDsRV5","['jwc2021', 'hockey']"
962,@FashionMaven88 @snucka34 @lawless08 @athenakugblenu Should we post all the fights they have in #hockey too? 🙄  These are not comparable.,['hockey']
963,Proud to be supporting the FIH and  https://t.co/Clj0ogAvit - The tough sport of #hockey #germanhockey #hockeygermany #MaliWichmann #FIH #JWWC2021 #potchefstroom ⁦@FIH_Hockey⁩ ⁦@kudelski⁩ ⁦@NAGRAKUDELSKI⁩  https://t.co/46er8apfrU,"['hockey', 'germanhockey', 'hockeygermany', 'maliwichmann', 'fih', 'jwwc2021', 'potchefstroom']"
964,A few weeks ago Zac got his County Colours &amp; debuted for Boys U13 @hockeyforlondon London South today vs Hampshire &amp; Surrey. #proud #worthy #hockey @englandhockey  https://t.co/f3CjUNW6FC,"['proud', 'worthy', 'hockey']"
965,#JWC2021 #Hockey  FT: IND 0-3 NED  “We fight together and gave it our all. Not easy to play them. Really proud of the team”  — Lalremsiami  🎥 FIH    https://t.co/IfC3mM0VhX,"['jwc2021', 'hockey']"
966,And then there was two  West Durham- 2 Stoney Creek- 0 Onto the U-15 AA Ontario finals!  #LetsGoBolts #Provincials #PlayLikeAGirl #Hockey  https://t.co/6zz3ccRoel,"['letsgobolts', 'provincials', 'playlikeagirl', 'hockey']"
967,India crash out of the Women’s Junior Hockey World Cup.😩👇  #hockey #Indianhockey #sports #indianhockeyteam #fih #IndiaKaGame #WorldCup2022  https://t.co/zLdofmoDKu,"['hockey', 'indianhockey', 'sports', 'indianhockeyteam', 'fih', 'indiakagame', 'worldcup2022']"
968,Junior Women’s World Cup: Fighting India Find the Going Tough Against Formidable Dutch  https://t.co/fqClZnxl3y @FIH_Hockey #RisingStars #JWC2022 #Hockey,"['risingstars', 'jwc2022', 'hockey']"
969,"Playoffs in @TheEOJHL are down to the final four, including the @CVikingsHockey #hockey #EasternOntario","['hockey', 'easternontario']"
970,Women's Junior WC 2022: India Women's Junior #Hockey team lose 0-3 to Netherlands in the semi-final. #JuniorWorldCup  https://t.co/XGbymSsiIn,"['hockey', 'juniorworldcup']"
971,"County Colours &amp; debuts for our brilliant Juniors; Frans-Louis, Ben &amp; Noah for Boys U13 @hockeyforlondon London South today vs Berkshire &amp; Kent. #proud #worthy #hockey @englandhockey  https://t.co/3LDRBxwAv3","['proud', 'worthy', 'hockey']"
972,"India go down 3-0 against Netherlands in the semifinal of the Junior Women’s Hockey World Cup!💔  This isn't the end for Salima Tete and co. though, who move into the bronze-medal match to be played on Tuesday against Germany/England.  (📷: Hockey India)   #Hockey 🏑| #JWC2021  https://t.co/tPwrVbCAYM","['hockey', 'jwc2021']"
973,"The star forward finds her irresistibly beautiful and skates around the possibility of falling in love. But is she more attracted to hockey, fame, or him?  There’s more to love…BEYOND THE FACE-OFF.  https://t.co/RQtTU1klhg #hockey #romance #99c #KU  https://t.co/dhiIoLALwg","['hockey', 'romance', '99c', 'ku']"
977,#JWC2021 #Hockey  FT: IND 0-3 NED  A look at the FT stats. The Dutch team dominated the second half.  Live updates:  https://t.co/Uuru9aSpwv  https://t.co/z6E3T4AEe5,"['jwc2021', 'hockey']"
979,"#JWC2021 #Hockey  And it ends 3-0, joy for the Netherlands and heartbreak &amp; tears for India. Dutch were tested but class shines through. Nice to see seniors Salima Tete &amp; Lalremsiami with words of encouragement post match. 👌🏽  Now to fight for bronze.   https://t.co/d2XBvUI5Ns  https://t.co/yG2M2t709V","['jwc2021', 'hockey']"
980,Congratulations @sofie_ter_kuile !!! @oranjehockey into the @FIH_Hockey U21 World Cup Final 👍 🏑 #TrentSport #Hockey #GoFurther ⚪️🔵🔴,"['trentsport', 'hockey', 'gofurther']"
981,Netherlands beat India 3-0 to enter Jr Women's World Cup final. The Indians now have a chance to only match their best finish (bronze in 2013) against England or Germany in 3rd-place playoff. #hockey,['hockey']
982,"Session D U13 Summer Skating &amp; Skills Camp August 15-19th, 2022 5 hours on ice and 6.25 hours in Peak Performance  9:15am - 10:15am on ice  10:30am - 11:45am in Peak Performance Cost $445+GST = $467.25  BOOK HERE:  https://t.co/GH261ypYAQ  #hockey #YQR #skills #hockeycamp  https://t.co/pjs4cYhdFn","['hockey', 'yqr', 'skills', 'hockeycamp']"
983,Never thought I would see the day @NHLFlames would sweep #Ducks #Sharks #Kings add in the new #Kraken on a single road trip. WOW. We’re making #hockey #History #Calgary #NHL #Playoffs,"['ducks', 'sharks', 'kings', 'kraken', 'hockey', 'history', 'calgary', 'nhl', 'playoffs']"
984,Congratulations Frozen Four championship 2022: Denver defeats Minnesota State 5-1 to win program's 9th NCAA title @DU_Hockey when you are staying at their hotel #FrozenFour #HockeyTwitter #hockey #boston  https://t.co/73kDjI57dx,"['frozenfour', 'hockeytwitter', 'hockey', 'boston']"
985,"India lose 0-3 with Netherlands ending their maiden Junior women’s hockey World Cup final dream.. India were outplayed by a team which was superior tactically, physically and skill wise. #Hockey",['hockey']
986,#JWC2021 #Hockey  FT: IND 0-3 NED  And that is how it ends. The Netherlands are through to the final but India sure made them fight hard!  Live updates:  https://t.co/Uuru9aSpwv  https://t.co/VzUy62ze6I,"['jwc2021', 'hockey']"
987,Wooohooo ✨🌟   The Dutch Junior Women's Hockey team have entered the finals of the Junior Women's Hockey World Cup defeating India 3-0 in the Semi-Final match  🇳🇱 12' Tessa Beetsma 🇳🇱 53' Luna Fokke 🇳🇱 54' Jip Dicke  #JWC2021 | #RisingStars  #Hockey | #WomensHockey  https://t.co/zHWuD5Tqvv,"['jwc2021', 'risingstars', 'hockey', 'womenshockey']"
988,Can wait for the playoffs to start soon #nhl #hockey #leafs,"['nhl', 'hockey', 'leafs']"
989,No shame in losing to a top side - India gave everything - handle Dutch attacks much better - their inability to create scoring chances cost them - would rue the 1st quarter misses  #RisingStars #JWC2022 #Hockey,"['risingstars', 'jwc2022', 'hockey']"
