,text,label
896,The only governmental document #CLARENCETHOMAS honors is the #Republican agenda!  ,"['clarencethomas', 'republican', 'thelastword']"
897,This is why #Americans should dump the #Republican party and #vote for #Democrats !!   #VoteDemocrat 🌸,"['americans', 'republican', 'vote', 'democrats', 'votedemocrat']"
898,  #GOPedos !  Longest serving #Republican speaker of the House                 Denny Hastard  ,"['gopedos', 'republican']"
899,Well that Eaton County #Republican Convention certainly happened.  Once again I am affirmed as the most popular person to be barred from the in-crowd.  ,['republican']
900,#Virginia #Republican official resigns following controversy over #racist post attacking #LloydAustin  ,"['virginia', 'republican', 'racist', 'lloydaustin']"
902, Getting hit in the ass by a blow up doll.  #Republicans ,"['republicans', 'republican']"
903,  guessing he was a ,['republican']
904,"The #Republican Party aka  should have a national divorce. Keep the true conservatives to keep America great. Expel all of the conspiracy theorists, pro-Putin’s, and RINO fascists.",['republican']
905,"We have the House, Senate, and White House. Let's make a federal ban on marriage under 18. Just end these #republican pedo bullshit laws.  Say no to ","['republican', 'childmarriage']"
906,#DonaldTrump is old news. His endorsement of #DrOz is just a long list of things he has done &amp; said I cant ignore anymore.  is a #rino. A #mittromney or #susancollins #republican. The #GOP needs to purge these #charlatans. Not put more in. #Trump needs to quietly go away.,"['donaldtrump', 'droz', 'rino', 'mittromney', 'susancollins', 'republican', 'gop', 'charlatans', 'trump']"
907,"No, this is #Republican #Texas because ","['republican', 'texas', 'abbottfailedtexas']"
908, Did you have any comments about this #Republican party operative sentenced to 12 years in prison for child pornography? He said baby rape was his favorite. Rumor has it that more conservatives are involved. #pedocon  #churchtoo  ,"['republican', 'pedocon', 'churchtoo']"
910,"Aslo,  went on tour with accused child sex trafficker .  The literal pedo party. #saveourchildren from these #republican ","['saveourchildren', 'republican', 'scumbags']"
911, paid for a family to fill up will gas today because only had $5 for gas.  Were #democrats until today registered #republican you are such a disaster!  #DemocratsAreADisaster #2022votethemout #BidenCrimeFamilly ,"['democrats', 'republican', 'democratsareadisaster', '2022votethemout', 'bidencrimefamilly', 'impeachbidennow']"
912,Is it possible #republican senator   #TedCruz wears briefs with wings.🤢🤮    #npr   #cnn #gop #maga #washingtonpost   #pbs #msnbc #nytimes #foxnews-🤡  EW 🤔  ,"['republican', 'tedcruz', 'npr', 'cnn', 'gop', 'maga', 'washingtonpost', 'pbs', 'msnbc', 'nytimes', 'foxnews']"
913,"This is the weakness of our #Centrist #Democrat &amp; #Republican party, Even though the #Progressive #Independent #Grassroots #Voters for years been warning Politicians who are compromised by special Interest beholden to their #Donors who are one &amp; or are in support of Hate &amp; Greed.","['centrist', 'democrat', 'republican', 'progressive', 'independent', 'grassroots', 'voters', 'donors']"
914, Need to save money on gasoline? Join  &amp; get the app! Need updates join ! Check out   Ignore the #Republican BS about #Biden fault!,"['republican', 'biden']"
915,#VoteBlue for your children's education #Republican  politicians are trying to tear apart public schools ,"['voteblue', 'republican', 'savepublicschools']"
916, Which makes him completely competent to run as a ,['republican']
917,"Yup. Verastegui, a #Republican and #Trumper, was caught with #ChildSexualAbuseMaterial but these psychos call educators #Groomers FFS. #Moms4Liberty ","['republican', 'trumper', 'childsexualabusematerial', 'groomers', 'moms4liberty', 'goppedos']"
918,"   Yup. Verastegui, a #Republican and #Trumper, was caught with #ChildSexualAbuseMaterial but these psychos call educators #Groomers FFS. #Moms4Liberty ","['republican', 'trumper', 'childsexualabusematerial', 'groomers', 'moms4liberty', 'goppedos']"
919,#Putin Airs his Ultimate ‘Revenge Plan’ for  #Americans  Terrorist #Putin will use his #Cyber Warfare #military to attack the #USA again! during elections &amp; all year. #MAGA #Republican #Conservative #Monday     ,"['putin', 'americans', 'putin', 'cyber', 'military', 'usa', 'maga', 'republican', 'conservative', 'monday']"
920,"JUDGE #JEANINE #PIRRO...Is it still OK if #TRUMP lies to you, lies to his supporters, lies to the country, LIE, LIE, LIE, LIE    DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND DEFEAT THE MOST TOXIC GOP PARTISANS. 🇺🇸#DefeatTrumpism  ","['jeanine', 'pirro', 'trump', 'republican', 'gop', 'defeattrumpism']"
921,#retweet if this is #true #sad #Republican #antifa #TRUMP2024  ,"['retweet', 'true', 'sad', 'republican', 'antifa', 'trump2024']"
923,"#Republican senators Rick Scott and Mike Braun introduced a bill to prohibit  International from receiving ""taxpayer-funded federal assistance and benefits from the #UnitedStates government.""   ","['republican', 'unitedstates']"
924,Please watch our new video:  Why you should never vote for #Republican politicians   via   #votersupression #RepublicansAreTheProblem #Republicains #allpolitics   Why you should never vote for Republican politicians   ,"['republican', 'votersupression', 'republicansaretheproblem', 'republicains', 'allpolitics']"
925,"A couple hugs while walking past a building that was heavily damaged by shelling in #Kharkiv, #Ukraine 🇺🇦 #StandWithUkraine, #StopPutin  (SOLID RED STATE) DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND #DEFEATTRUMPISM 🇺🇸","['kharkiv', 'ukraine', 'standwithukraine', 'stopputin', 'republican', 'gop', 'defeattrumpism']"
926,What a #Racist ASSHOLE! A #Republican no doubt!   ,"['racist', 'republican']"
927,Every Republican accusation is a confession it seems because this list of #Republican officials who have been convicted of #sexcrimes against children keeps growing and growing. 🤮🤮 GOP = #GrandOldPedophiles. #GrossAF     ,"['republican', 'sexcrimes', 'grandoldpedophiles', 'grossaf']"
928,Protect the fetus abandon the child.  #Kentucky #America #American SANE #Republicans #Republican #RepublicanParty #seniors #women #Veterans   #RepublicansAreAlwaysTheProblem  ⬇️⬇️⬇️⬇️,"['kentucky', 'america', 'american', 'republicans', 'republican', 'republicanparty', 'seniors', 'women', 'veterans', 'republicansarealwaystheproblem']"
929,Well this was her and other #Republican strategy for dealing with #COVID19  #RussianWarCrimes is something MGT can get down with.,"['republican', 'covid19', 'russianwarcrimes']"
930,"With the 8-month investigation nearing its endgame, the #Jan6 #committee panel is expected to go public with its findings this spring. 🇺🇸 #DefeatTrumpism  #DEMOCRACY vs #AUTHORITARIANISM. IT'S TIME TO CHOOSE. REGISTER AS A #REPUBLICAN AND DEFEAT TRUMPISM IN THE PRIMARIES  ","['jan6', 'committee', 'defeattrumpism', 'democracy', 'authoritarianism', 'republican']"
931,#FTX  CEO #RyanSalame has donated $4 million to a #Republican PAC ahead of midterm elections.,"['ftx', 'ryansalame', 'republican']"
932," Hillary stood up to the heat and prevailed. After 11 hours of hostile #Republican cross-examination, they could find no intent to do wrong. How about ","['republican', 'donald']"
933,Hmm... this reminds me of a similar situation.  #REPUBLICAN #AMERICA #WILLSMITH #TRENDING #NEWS     ,"['republican', 'america', 'willsmith', 'trending', 'news']"
934,"#Ukraine's #Zelenskiy warns #Russia could use #chemicalweapons, calls for more sanctions 🇺🇦 #StandWithUkraine  DEMs/INDs…REGISTER AS A #REPUBLICAN AND MAKE YOUR VOICE HEARD IN THE #GOP PRIMARIES AND #DEFEATTRUMPISM 🇺🇸","['ukraine', 'zelenskiy', 'russia', 'chemicalweapons', 'standwithukraine', 'republican', 'gop', 'defeattrumpism']"
935,upon electing a #Republican governor #Virginia puts in motion a plan to dumb down their children--Former DeVos aide appointed Virginia’s deputy secretary of education  ,"['republican', 'virginia']"
936,Clark County#Wisconsin clerk refutes claim that vote tallies were wrong   #wisconsin #Republican lawmakers need to STOP wasting Tax money NOW  #voteblue    via ,"['wisconsin', 'republican', 'voteblue']"
937,Survivors of the missile attack on the train station of #Kramatorsk in #Ukraine recount the scenes they witnessed. 🇺🇦 #StandWithUkraine  #DEMOCRACY vs #AUTHORITARIANISM. REGISTER AS A #REPUBLICAN AND DEFEAT THE MOST TOXIC #GOP PARTISANS IN THE PRIMARIES 🇺🇸,"['kramatorsk', 'ukraine', 'standwithukraine', 'democracy', 'authoritarianism', 'republican', 'gop']"
938,"#Greene is seeking to block  legal challenge to re-election bid, but a judge seemed to scuttle those hopes Friday. 🇺🇸 #IndictTrump, #DefeatTrumpism  #DEMOCRACY vs AUTHORITARIANISM. REGISTER AS A #REPUBLICAN AND DEFEAT THE MOST TOXIC GOP PARTISANS IN THE PRIMARIES...LIKE #MTG  ","['greene', 'indicttrump', 'defeattrumpism', 'democracy', 'republican', 'mtg']"
939,It's easy for  #Republican #politicians to be #ProLife and make abortion illegal because little boys don't get pregnant. #prochoice ♥️,"['republican', 'politicians', 'prolife', 'prochoice']"
940,He's convertingggg! It's happening! #teehee #republican #conservative ,"['teehee', 'republican', 'conservative', 'redwave']"
941,"  committed Treason, Sedition, Conspiracy, intent to overthrow the government.  #Kushner #Espionage #conspiracy #Accomplice to Murder of James Kashoggie Wire Fraud.  I can go on and on! ","['kushner', 'espionage', 'conspiracy', 'accomplice', 'republican']"
942," y'all just need something to bitch about because YOU HAVE NO PLATFORM. NOT A SINGLE POLICY OF YOUR OWN MAKING TO RUN ON.  go on, tell us what the #Republican platform is...just tell us ONE policy of your own.  we'll wait...  ....  ....  so, the same as 2020. you don't have one.",['republican']
943,  Yeah well we don’t like ur choice of fake #Republican ,['republican']
944,#Russia Airs Its Ultimate “Revenge Plan” for #America - #Trump! The same #Racist #Republican #Hypocrites who disingenuously bitched about #ColinKaepernick worship a stupid 🤡 who is in the pocket of the #Kremlin!🤮 #Jan6 #Terrorism #Treason #AmeriKKKa   ,"['russia', 'america', 'trump', 'racist', 'republican', 'hypocrites', 'colinkaepernick', 'kremlin', 'jan6', 'terrorism', 'treason', 'amerikkka']"
945, #GOP #Republican #Christian #Conservative #MAGA    See above meme 👆,"['gop', 'republican', 'christian', 'conservative', 'maga']"
946,"""I've got to be the cleanest, I think I'm the most honest human being, perhaps, that #God has ever created,"" #DonaldTrump's most ridiculous claim -- maybe ever! #MondayVibes #Republican #GOP #BatshitCrazy   ","['god', 'donaldtrump', 'mondayvibes', 'republican', 'gop', 'batshitcrazy']"
947, The #Republican party’s new golden boy.,['republican']
949, and ⁦⁩ have incited a war against public schools because its the #Republican plan to “Keep ‘em Stupid” and “Keep ‘em Scared” PATHETIC rhetoric #GoPedos   ,"['republican', 'gopedos']"
951, Yes. Corporate profiteering is at its worst. And the permanent Trump tax cuts for those Corporate billionaires will make them even richer  It was all part of the #Republican plan ,"['republican', 'republicansaretheproblem']"
952,To ALL #RINO ‘s we will #NeverForget oh and guess what ? #RedWave2022  is coming from a fellow #Democrat turned ,"['rino', 'neverforget', 'redwave2022', 'democrat', 'republican']"
953,"The #Republican method is to blame your enemies of your crimes.  Case in point. Yet another #GOP member, this one close to #Trump’s Whitehouse, gets convicted of child porn. #rubenverastigui  ","['republican', 'gop', 'trump', 'rubenverastigui']"
954,"#HerschelWalker, a perfect #republican candidate.  Fits to a tee, the Twice Impeached 0nes standards. #GEORGIANS,  ARE YOU AWARE OF THIS?     ","['herschelwalker', 'republican', 'georgians']"
956,That pretty much sums up today’s #Republican party,['republican']
957,The ONLY #inclination to #pedophilia is from the #FoxNews talking assholes &amp; their deplorable white nationalist viewership! The VAST MAJORITY of actual #pedophiles going to prison lately r members of the #GOP #Republican party! Look under ur own skirts!    ,"['inclination', 'pedophilia', 'foxnews', 'pedophiles', 'gop', 'republican']"
958,  Tucker’s next guest will tell you #american universities are full of white (#republican) hating professors indoctrinating our kids.,"['american', 'republican']"
